"id_soal","id_matpel","id_topik","judul_topik","id_sub_topik","judul_sub_topik","id_tag","tag","konten_soal","opsi_1","opsi_2","opsi_3","opsi_4","kunci_jawaban"
"1920","3","71","Tolong-menolong","212","mengevaluasi pemeranan tokoh dalam pementasan","2827","ulasan","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","71","Tolong-menolong","215","menulis surat dinas ","2827","ulasan","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","73","Lingkungan","220","menemukan pokok-pokok berita  ","2827","ulasan","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","74","Pendidikan ","224","mengidentifikasi karakter tokoh novel remaja ","2834","jenis_konflik","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","74","Pendidikan ","225","mengomentari kutipan novel remaja ","2834","jenis_konflik","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","74","Pendidikan ","226","menemukan masalah utama berbagai berita bertopik sama ","2834","jenis_konflik","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","76","Kesehatan","232","menyimpulkan tema dan latar novel remaja ","2834","jenis_konflik","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3",NULL,NULL,NULL,NULL,"2846","novel","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","70","Kelautan","210","membuat sinopsis novel","2847","kutipan_novel","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","74","Pendidikan ","225","mengomentari kutipan novel remaja ","2847","kutipan_novel","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1920","3","76","Kesehatan","233","menanggapi hal menarik dari kutipan novel remaja ","2847","kutipan_novel","<p>Kereta Api sudah lewat puncak Nagrek. Mulai menurun ke Bandung, lepas tengah hari. Ia meluncur cepat seperti pikiranku yang meluncur terus kepada peristiwa pada malam penghabisan di Pangandaran itu. Tak mungkin agaknya lepas dari himpitan pengaruhnya. Ia, betapa mungkin! Peristiwa itu terlalu hebat bagi jiwaku.</p>
<p>Jenis konflik pada kutipan novel tersebut adalah&hellip;</p>","<p>Fisik</p>","<p>Lahir</p>","<p>Batin</p>","<p>Jasmani</p>","B"
"1921","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2141","tema","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","75","Kesenian","231","menulis puisi bebas","2141","tema","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","25","Menepis Lupa Jasa Inspirator Bangsa","61","Puisi Jasa Pahlawan","2392","puisi","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","2392","puisi","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","27","Memecahkan Permasalahan Dampak Teknologi lewat Diskusi","63","Teks Diskusi","2392","puisi","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2392","puisi","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","73","Lingkungan","223","menulis puisi bebas ","2392","puisi","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","75","Kesenian","231","menulis puisi bebas","2392","puisi","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","27","Memecahkan Permasalahan Dampak Teknologi lewat Diskusi","63","Teks Diskusi","2767","majas","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2767","majas","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","73","Lingkungan","223","menulis puisi bebas ","2767","majas","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","75","Kesenian","231","menulis puisi bebas","2767","majas","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","2768","larik","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2768","larik","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","73","Lingkungan","223","menulis puisi bebas ","2768","larik","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","75","Kesenian","231","menulis puisi bebas","2768","larik","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","73","Lingkungan","223","menulis puisi bebas ","2769","penggalan_puisi","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","75","Kesenian","231","menulis puisi bebas","2769","penggalan_puisi","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","28","Mengulas Berbagai Karya Sastra","64","Teks Ulasan","2827","ulasan","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","71","Tolong-menolong","212","mengevaluasi pemeranan tokoh dalam pementasan","2827","ulasan","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","71","Tolong-menolong","215","menulis surat dinas ","2827","ulasan","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","73","Lingkungan","220","menemukan pokok-pokok berita  ","2827","ulasan","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
"1921","3","26","Menggapai Cita Melalui Kreativitas","62","Teks Prosedur","2844","rumusan_masalah","<p><strong>Tema</strong> : <em>Belajar penentu masa depan yang cerah</em></p>
<p>Rumusan masalah yang tepat dalam karya tulis sesuai dengan tema tersebut adalah&hellip;</p>","<p>Mengapa kecerahan masa depan berada pada belajar yang rajin?</p>","<p>Daparkah rajin belajar mengubah dan menentukan masa depan?</p>","<p>Belajar yang bagaimanakah yang dapat menentukan masa depan yang cerah?</p>","<p>Apakah belajar yang rajin itu mampu mengubah masa depan menjadi cerah?</p>","C"
